patent_id,ipc8,ipc_num
JP2016062722A,  C01B   3/38        20060101ALI20160328BHJP         ,2
JP2016062722A,  H01M   8/04701     20160101ALI20160328BHJP         ,3
JP2016062722A,  H01M   8/06        20060101ALI20160328BHJP         ,4
JP2016062722A,  H01M   8/12        20060101ALI20160328BHJP,5
JP2016107650A, B60W  10/06        20060101AFI20160523BHJP         ,1
JP2016107650A,  B60K   6/485       20071001ALI20160523BHJP         ,2
JP2016107650A,  B60W  10/08        20060101ALI20160523BHJP         ,3
JP2016107650A,  B60W  20/00        20160101ALI20160523BHJP         ,4
JP2016107650A,  E02F   9/20        20060101ALI20160523BHJP         ,5
JP2016107650A,  F02N  11/04        20060101ALI20160523BHJP,6
JP2016077746A, A63F   5/04        20060101AFI20160411BHJP,1
JP2016085349A, G09G   5/00        20060101AFI20160415BHJP         ,1
JP2016085349A,  G03B  21/00        20060101ALI20160415BHJP         ,2
JP2016085349A,  G03B  21/14        20060101ALI20160415BHJP         ,3
JP2016085349A,  G09G   5/36        20060101ALI20160415BHJP         ,4
JP2016085349A,  G09G   5/377       20060101ALI20160415BHJP,5
JP2016114316A, F23C   1/00        20060101AFI20160527BHJP         ,1
JP2016114316A,  F23D  11/10        20060101ALI20160527BHJP,2
JP2016100430A, H01L  23/36        20060101AFI20160425BHJP         ,1
JP2016100430A,  H01L  25/07        20060101ALI20160425BHJP         ,2
JP2016100430A,  H01L  25/18        20060101ALI20160425BHJP,3
JP2016085434A, G02B   6/44        20060101AFI20160415BHJP         ,1
JP2016085434A,  C08L  27/06        20060101ALI20160415BHJP         ,2
JP2016085434A,  C08L  27/12        20060101ALI20160415BHJP         ,3
JP2016085434A,  C08L  33/00        20060101ALI20160415BHJP,4
JP2016100437A, H01L  31/05        20060101AFI20160425BHJP         ,1
JP2016100437A,  H01L  31/048       20060101ALI20160425BHJP,2
JP2016055691A, B60Q   1/00        20060101AFI20160328BHJP         ,1
JP2016055691A,  B60Q   1/04        20060101ALI20160328BHJP         ,2
JP2016055691A,  B60Q   1/26        20060101ALI20160328BHJP         ,3
JP2016055691A,  B60R  21/00        20060101ALI20160328BHJP         ,4
JP2016055691A,  E01F   9/50        20160101ALI20160328BHJP         ,5
JP2016055691A,  E01F   9/506       20160101ALI20160328BHJP         ,6
JP2016055691A,  G08G   1/16        20060101ALI20160328BHJP,7
JP2016100636A, H04N   5/232       20060101AFI20160425BHJP         ,1
JP2016100636A,  G03B  15/00        20060101ALI20160425BHJP         ,2
JP2016100636A,  G03B  17/00        20060101ALI20160425BHJP         ,3
JP2016100636A,  H04N   5/225       20060101ALI20160425BHJP         ,4
JP2016100636A,  H04N   7/18        20060101ALI20160425BHJP,5
JP2016108036A, B65D  19/38        20060101AFI20160523BHJP         ,1
JP2016108036A,  B65D  19/32        20060101ALI20160523BHJP,2
JP2016122225A, G06F   3/048       20060101AFI20160610BHJP         ,1
JP2016122225A,  G06F   3/0488      20130101ALI20160610BHJP         ,2
JP2016122225A,  H04N   1/387       20060101ALI20160610BHJP,3
JP2016071205A, G02B   6/40        20060101AFI20160404BHJP         ,1
JP2016071205A,  G02B   6/26        20060101ALI20160404BHJP,2
JP2016063729A, H02G   3/04        20060101AFI20160328BHJP         ,1
JP2016063729A,  F16L  11/11        20060101ALI20160328BHJP         ,2
JP2016063729A,  F16L  57/00        20060101ALI20160328BHJP,3
JP2016086484A, H02J   7/34        20060101AFI20160415BHJP         ,1
JP2016086484A,  H02J   7/00        20060101ALI20160415BHJP,2
JP2016122784A, H01L  21/336       20060101AFI20160610BHJP         ,1
JP2016122784A,  H01L  29/78        20060101ALI20160610BHJP         ,2
JP2016122784A,  H01L  29/786       20060101ALI20160610BHJP,3
JP2016079083A, C01G  25/00        20060101AFI20160411BHJP         ,1
JP2016079083A,  B01D  53/94        20060101ALI20160411BHJP         ,2
JP2016079083A,  B01J  23/10        20060101ALI20160411BHJP         ,3
JP2016079083A,  B01J  35/10        20060101ALI20160411BHJP         ,4
JP2016079083A,  B01J  37/10        20060101ALI20160411BHJP,5
JP2016071675A, G06K   9/40        20060101AFI20160404BHJP,1
JP2016071729A, G06Q  50/10        20120101AFI20160404BHJP         ,1
JP2016071729A,  G03B  17/53        20060101ALI20160404BHJP         ,2
JP2016071729A,  G06T  11/60        20060101ALI20160404BHJP         ,3
JP2016071729A,  G07F  17/26        20060101ALI20160404BHJP         ,4
JP2016071729A,  H04N   5/76        20060101ALI20160404BHJP         ,5
JP2016071729A,  H04N   5/765       20060101ALI20160404BHJP         ,6
JP2016071729A,  H04N   5/91        20060101ALI20160404BHJP,7
JP2016115718A, H01L  51/50        20060101AFI20160527BHJP         ,1
JP2016115718A,  H05B  33/10        20060101ALI20160527BHJP         ,2
JP2016115718A,  H05B  33/24        20060101ALI20160527BHJP         ,3
JP2016115718A,  H05B  33/28        20060101ALI20160527BHJP,4
JP2016101835A, B60H   3/00        20060101AFI20160502BHJP         ,1
JP2016101835A,  B01D  53/26        20060101ALI20160502BHJP         ,2
JP2016101835A,  F24F   3/14        20060101ALI20160502BHJP,3
JP2016064378A, B01J  19/12        20060101AFI20160401BHJP         ,1
JP2016064378A,  C08F   2/48        20060101ALI20160401BHJP         ,2
JP2016064378A,  H01L  33/00        20100101ALI20160401BHJP,3
JP2016115894A, H01L  23/467       20060101AFI20160527BHJP         ,1
JP2016115894A,  G06F   1/20        20060101ALI20160527BHJP         ,2
JP2016115894A,  H02M   7/48        20070101ALI20160527BHJP         ,3
JP2016115894A,  H05K   7/20        20060101ALI20160527BHJP,4
JP2016109396A, F25D  23/02        20060101AFI20160523BHJP,1
JP2016079856A, F01N   3/20        20060101AFI20160411BHJP         ,1
JP2016079856A,  B01D  53/94        20060101ALI20160411BHJP         ,2
JP2016079856A,  F01N   3/08        20060101ALI20160411BHJP         ,3
JP2016079856A,  F01N   3/24        20060101ALI20160411BHJP         ,4
JP2016079856A,  F01N   3/28        20060101ALI20160411BHJP         ,5
JP2016079856A,  F01N   3/36        20060101ALI20160411BHJP,6
JP2016095476A, G02B   7/28        20060101AFI20160422BHJP         ,1
JP2016095476A,  G02B   7/34        20060101ALI20160422BHJP         ,2
JP2016095476A,  G02B   7/36        20060101ALI20160422BHJP         ,3
JP2016095476A,  G03B  13/36        20060101ALI20160422BHJP         ,4
JP2016095476A,  G03B  17/14        20060101ALI20160422BHJP         ,5
JP2016095476A,  G03B  17/18        20060101ALI20160422BHJP         ,6
JP2016095476A,  H04N   5/225       20060101ALI20160422BHJP         ,7
JP2016095476A,  H04N   5/232       20060101ALI20160422BHJP,8
JP2016109932A, G09F   9/00        20060101AFI20160523BHJP         ,1
JP2016109932A,  G09F   9/33        20060101ALI20160523BHJP         ,2
JP2016109932A,  G09F   9/40        20060101ALI20160523BHJP         ,3
JP2016109932A,  H01L  33/48        20100101ALI20160523BHJP,4
JP2016095790A, G06F  17/30        20060101AFI20160422BHJP         ,1
JP2016095790A,  G06T   1/00        20060101ALI20160422BHJP,2
JP2016110275A, G07D   9/00        20060101AFI20160523BHJP,1
JP2016103000A, G03G  15/02        20060101AFI20160502BHJP,1
JP2016103158A, G05D   1/02        20060101AFI20160502BHJP,1
JP2016103175A, G06F   3/048       20060101AFI20160502BHJP         ,1
JP2016103175A,  G06F   3/0488      20130101ALI20160502BHJP,2
JP2016124574A, B65D  65/40        20060101AFI20160613BHJP         ,1
JP2016124574A,  A61J   1/03        20060101ALI20160613BHJP         ,2
JP2016124574A,  B65D  75/36        20060101ALI20160613BHJP         ,3
JP2016124574A,  C08J   5/18        20060101ALI20160613BHJP         ,4
JP2016124574A,  C08K   5/07        20060101ALI20160613BHJP         ,5
JP2016124574A,  C08L  27/06        20060101ALI20160613BHJP,6
JP2016131905A, B01F  17/52        20060101AFI20160627BHJP         ,1
JP2016131905A,  B01F  17/22        20060101ALI20160627BHJP         ,2
JP2016131905A,  B01F  17/38        20060101ALI20160627BHJP         ,3
JP2016131905A,  B01F  17/42        20060101ALI20160627BHJP         ,4
JP2016131905A,  C08F 212/08        20060101ALI20160627BHJP         ,5
JP2016131905A,  C08F 220/06        20060101ALI20160627BHJP         ,6
JP2016131905A,  C08F 220/18        20060101ALI20160627BHJP         ,7
JP2016131905A,  C08F 220/36        20060101ALI20160627BHJP         ,8
JP2016131905A,  C08K   3/00        20060101ALI20160627BHJP         ,9
JP2016131905A,  C08L  25/14        20060101ALI20160627BHJP         ,10
JP2016131905A,  C08L  33/02        20060101ALI20160627BHJP         ,11
JP2016131905A,  C08L  33/04        20060101ALI20160627BHJP         ,12
JP2016131905A,  C08L 101/00        20060101ALI20160627BHJP         ,13
JP2016131905A,  C09D  17/00        20060101ALI20160627BHJP,14
JP2016088774A, C03C   3/15        20060101AFI20160418BHJP         ,1
JP2016088774A,  C03B  11/08        20060101ALI20160418BHJP         ,2
JP2016088774A,  C03C   3/068       20060101ALI20160418BHJP         ,3
JP2016088774A,  C03C   3/155       20060101ALI20160418BHJP         ,4
JP2016088774A,  C03C   3/19        20060101ALI20160418BHJP         ,5
JP2016088774A,  C03C   3/21        20060101ALI20160418BHJP         ,6
JP2016088774A,  C03C   3/253       20060101ALI20160418BHJP         ,7
JP2016088774A,  G02B   1/00        20060101ALI20160418BHJP,8
JP2016103710A, H04M   1/00        20060101AFI20160502BHJP         ,1
JP2016103710A,  H04W  84/10        20090101ALI20160502BHJP         ,2
JP2016103710A,  H04W  88/06        20090101ALI20160502BHJP,3
JP2016125128A, C23F  11/00        20060101AFI20160613BHJP,1
JP2016097026A, A63F   7/02        20060101AFI20160425BHJP,1
JP2016132511A, B65H  23/02        20060101AFI20160627BHJP         ,1
JP2016132511A,  B41J  15/04        20060101ALI20160627BHJP         ,2
JP2016132511A,  B65B  41/00        20060101ALI20160627BHJP,3
JP2016111519A, H04Q   9/00        20060101AFI20160523BHJP         ,1
JP2016111519A,  B60R  25/24        20130101ALI20160523BHJP         ,2
JP2016111519A,  E05B  49/00        20060101ALI20160523BHJP,3
JP2016147617A, B60Q   3/02        20060101AFI20160722BHJP,1
JP2016089566A, E21B  19/16        20060101AFI20160418BHJP         ,1
JP2016089566A,  B21C   1/28        20060101ALI20160418BHJP         ,2
JP2016089566A,  B25J  15/08        20060101ALI20160418BHJP,3
JP2016089568A, E02D  27/32        20060101AFI20160418BHJP         ,1
JP2016089568A,  E02D   5/30        20060101ALI20160418BHJP         ,2
JP2016089568A,  E02D  27/12        20060101ALI20160418BHJP         ,3
JP2016089568A,  F25B  27/00        20060101ALI20160418BHJP         ,4
JP2016089568A,  F28D  21/00        20060101ALI20160418BHJP,5
JP2016155016A, A63F   7/02        20060101AFI20160805BHJP,1
JP2016111940A, C12M   1/34        20060101AFI20160527BHJP,1
JP2016147781A, C30B  29/06        20060101AFI20160722BHJP         ,1
JP2016147781A,  C30B  15/02        20060101ALI20160722BHJP,2
JP2016133412A, G01T   1/26        20060101AFI20160627BHJP         ,1
JP2016133412A,  G01N  23/00        20060101ALI20160627BHJP         ,2
JP2016133412A,  G01T   1/12        20060101ALI20160627BHJP         ,3
JP2016133412A,  G01T   1/17        20060101ALI20160627BHJP         ,4
JP2016133412A,  G01T   1/36        20060101ALI20160627BHJP,5
JP2016140851A, B08B  13/00        20060101AFI20160711BHJP,1
JP2016126587A, G06Q  50/22        20120101AFI20160613BHJP         ,1
JP2016126587A,  A61B   5/00        20060101ALI20160613BHJP,2
JP2016119260A, H01M   4/139       20100101AFI20160603BHJP         ,1
JP2016119260A,  H01M   4/66        20060101ALI20160603BHJP         ,2
JP2016119260A,  H01M  10/052       20100101ALI20160603BHJP         ,3
JP2016119260A,  H01M  10/058       20100101ALI20160603BHJP,4
JP2016141008A, B32B  27/00        20060101AFI20160711BHJP         ,1
JP2016141008A,  B32B  27/36        20060101ALI20160711BHJP,2
JP2016141113A, B29C  67/00        20060101AFI20160711BHJP         ,1
JP2016141113A,  B33Y  30/00        20150101ALI20160711BHJP         ,2
JP2016141113A,  B33Y  50/00        20150101ALI20160711BHJP,3
JP2016171192A, H01F  37/00        20060101AFI20160826BHJP         ,1
JP2016171192A,  H01F  27/24        20060101ALI20160826BHJP,2
JP2016127075A, H01L  23/50        20060101AFI20160613BHJP         ,1
JP2016127075A,  H01L  21/60        20060101ALI20160613BHJP         ,2
JP2016127075A,  H01L  23/28        20060101ALI20160613BHJP,3
JP2016134332A, F21S   2/00        20160101AFI20160627BHJP         ,1
JP2016134332A,  G02B   6/00        20060101ALI20160627BHJP         ,2
JP2016134332A,  G02F   1/13357     20060101ALI20160627BHJP,3
JP2016127162A, H01L  25/065       20060101AFI20160613BHJP         ,1
JP2016127162A,  H01L  25/07        20060101ALI20160613BHJP         ,2
JP2016127162A,  H01L  25/18        20060101ALI20160613BHJP,3
JP2016156532A, F24H   1/18        20060101AFI20160805BHJP         ,1
JP2016156532A,  F24H   1/00        20060101ALI20160805BHJP         ,2
JP2016156532A,  G06Q  50/06        20120101ALI20160805BHJP         ,3
JP2016156532A,  H02J   3/00        20060101ALI20160805BHJP         ,4
JP2016156532A,  H02J   3/38        20060101ALI20160805BHJP         ,5
JP2016156532A,  H02J  13/00        20060101ALI20160805BHJP,6
JP2016119804A, H02J   7/00        20060101AFI20160603BHJP         ,1
JP2016119804A,  B66F   9/24        20060101ALI20160603BHJP,2
JP2016127300A, H04R   3/00        20060101AFI20160613BHJP         ,1
JP2016127300A,  G10L  15/20        20060101ALI20160613BHJP         ,2
JP2016127300A,  G10L  15/28        20130101ALI20160613BHJP,3
JP2016127327A, H04N   1/00        20060101AFI20160613BHJP         ,1
JP2016127327A,  G03G  15/00        20060101ALI20160613BHJP         ,2
JP2016127327A,  G03G  21/00        20060101ALI20160613BHJP,3
JP2016127422A, H03F   3/34        20060101AFI20160613BHJP         ,1
JP2016127422A,  H03F   1/34        20060101ALI20160613BHJP         ,2
JP2016127422A,  H03F   3/38        20060101ALI20160613BHJP,3
JP2016119952A, A63F   7/02        20060101AFI20160610BHJP,1
JP2016156933A, G02B   6/12        20060101AFI20160805BHJP         ,1
JP2016156933A,  G02B   6/122       20060101ALI20160805BHJP         ,2
JP2016156933A,  G02B   6/132       20060101ALI20160805BHJP         ,3
JP2016156933A,  H01L  31/0232      20060101ALI20160805BHJP         ,4
JP2016156933A,  H01S   5/022       20060101ALI20160805BHJP         ,5
JP2016156933A,  H01S   5/323       20060101ALI20160805BHJP,6
JP2016149636A, H04M   3/42        20060101AFI20160722BHJP         ,1
JP2016149636A,  G06F  21/32        20130101ALI20160722BHJP         ,2
JP2016149636A,  G10L  15/00        20130101ALI20160722BHJP         ,3
JP2016149636A,  G10L  15/10        20060101ALI20160722BHJP         ,4
JP2016149636A,  G10L  17/00        20130101ALI20160722BHJP,5
JP2016172002A, A61C   1/02        20060101AFI20160902BHJP,1
JP2016113985A, F03B  13/18        20060101AFI20160527BHJP,1
JP2016172066A, A63F   7/02        20060101AFI20160902BHJP,1
JP2016164901A, H01G   4/008       20060101AFI20160815BHJP         ,1
JP2016164901A,  H01G   4/12        20060101ALI20160815BHJP         ,2
JP2016164901A,  H01G   4/33        20060101ALI20160815BHJP,3
JP2016157404A, G06F  13/00        20060101AFI20160805BHJP         ,1
JP2016157404A,  B41J  29/38        20060101ALI20160805BHJP         ,2
JP2016157404A,  B41J  29/42        20060101ALI20160805BHJP         ,3
JP2016157404A,  H04M   1/00        20060101ALI20160805BHJP         ,4
JP2016157404A,  H04N   1/00        20060101ALI20160805BHJP,5
JP2016150139A, A63F   7/02        20060101AFI20160725BHJP,1
JP2016142682A, G01C  21/36        20060101AFI20160711BHJP         ,1
JP2016142682A,  G06T  17/05        20110101ALI20160711BHJP         ,2
JP2016142682A,  G06T  19/00        20110101ALI20160711BHJP         ,3
JP2016142682A,  G09B  29/00        20060101ALI20160711BHJP         ,4
JP2016142682A,  G09B  29/10        20060101ALI20160711BHJP,5
JP2016135629A, B60Q   1/26        20060101AFI20160701BHJP         ,1
JP2016135629A,  E01F   9/50        20160101ALI20160701BHJP         ,2
JP2016135629A,  E01F   9/506       20160101ALI20160701BHJP         ,3
JP2016135629A,  G08G   1/16        20060101ALI20160701BHJP,4
JP2016128551A, C08L  21/00        20060101AFI20160617BHJP         ,1
JP2016128551A,  B60C   1/00        20060101ALI20160617BHJP         ,2
JP2016128551A,  C08L  23/00        20060101ALI20160617BHJP,3
JP2016121385A, C22C  21/02        20060101AFI20160610BHJP         ,1
JP2016121385A,  B23K  26/21        20140101ALI20160610BHJP,2
JP2016187984A, B60R  13/02        20060101AFI20161007BHJP,1
JP2016158171A, H04M   9/00        20060101AFI20160805BHJP         ,1
JP2016158171A,  H04M  11/00        20060101ALI20160805BHJP,2
JP2016188141A, B65G   1/04        20060101AFI20161007BHJP         ,1
JP2016188141A,  B66F   9/07        20060101ALI20161007BHJP,2
JP2016158282A, H04N  19/423       20140101AFI20160805BHJP         ,1
JP2016158282A,  H04N  19/46        20140101ALI20160805BHJP,2
JP2016158320A, H02J   9/06        20060101AFI20160805BHJP         ,1
JP2016158320A,  H02M   7/48        20070101ALI20160805BHJP,2
JP2016143490A, H01M   4/525       20100101AFI20160711BHJP         ,1
JP2016143490A,  C01G  23/04        20060101ALI20160711BHJP         ,2
JP2016143490A,  C01G  25/00        20060101ALI20160711BHJP         ,3
JP2016143490A,  C01G  53/00        20060101ALI20160711BHJP         ,4
JP2016143490A,  H01M   4/36        20060101ALI20160711BHJP         ,5
JP2016143490A,  H01M   4/485       20100101ALI20160711BHJP         ,6
JP2016143490A,  H01M   4/505       20100101ALI20160711BHJP,7
JP2016121818A, F24F  11/02        20060101AFI20160610BHJP         ,1
JP2016121818A,  F25B   1/00        20060101ALI20160610BHJP         ,2
JP2016121818A,  F25B  27/00        20060101ALI20160610BHJP         ,3
JP2016121818A,  F25B  30/02        20060101ALI20160610BHJP,4
JP2016158577A, C12M   1/34        20060101AFI20160808BHJP         ,1
